Cluster,UserID,TraceID,FramesetName,is attempted before,is finished before,is finished this time,# of conseuctive Incorrect,time divided by questions in this session
Credit Seeking,4592,trace 335,RegularExpressionsFF,0,FALSE,TRUE,0.325581395,19.98095238
Normal,4592,trace 336,RegEXandRegLangFF,0,FALSE,TRUE,0.047619048,11.66
Normal,4592,trace 337,RegEXandRegLangORFF,0,FALSE,TRUE,0,12.51666667
Normal,4592,trace 338,RegEXandRegLangConcatFF,0,FALSE,TRUE,0.066666667,10.22857143
Normal,4592,trace 339,RegEXandRegLangStarFF,0,FALSE,TRUE,0,9.02
Normal,4592,trace 340,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.272727273,10.2
Normal,4592,trace 341,ConvertRLREFF,0,FALSE,TRUE,0,17.18823529
Credit Seeking,4592,trace 342,RegularGrammarFF,0,FALSE,TRUE,0.690140845,9.345714286
Normal,4592,trace 343,NFAToREFF,0,FALSE,TRUE,0,16.67777778
Normal,4592,trace 344,REtoFAExampleFF,0,FALSE,TRUE,0,5.275
Normal,4592,trace 345,RightLinearRGFF,0,TRUE,TRUE,0,6.413333333
Normal,4592,trace 346,NFAToReExampleFF,0,FALSE,TRUE,0.2,6.585714286
Normal,4592,trace 347,LeftLinearGrammarFF,0,FALSE,TRUE,0,16.36969697
Credit Seeking,4592,trace 348,RegEXtoRegGrammarFF,0,FALSE,TRUE,0.482142857,12.94909091
Normal,4592,trace 349,RegEXtoLeftRegGrammarFF,0,FALSE,TRUE,0.117647059,14.82424242
Normal,4592,trace 350,STA,0,FALSE,TRUE,0,9.2
Normal,4592,trace 351,ClosureConceptFF,0,FALSE,TRUE,0,8.12
Normal,4592,trace 352,ClosureRegularLangFF,0,FALSE,TRUE,0.208333333,33.96521739
Normal,4592,trace 353,RegularLangClosedInterFF,0,FALSE,TRUE,0,10.21818182
Normal,4592,trace 354,RightQuotientFF,0,FALSE,TRUE,0.054054054,401.1166667
Normal,4592,trace 355,HomomorphismFF,0,FALSE,TRUE,0,9.022222222
Normal,4592,trace 356,introToNonRegularFF,0,FALSE,TRUE,0,8.08
Normal,4592,trace 357,introToPumpingFF,0,FALSE,TRUE,0,6.688888889
Normal,4592,trace 358,PLExample1FF,0,FALSE,FALSE,0,14.83888889
Normal,4592,trace 359,ClosurePropertiesFF,0,FALSE,FALSE,0,4.7
Normal,4592,trace 360,PLExample1FF,1,FALSE,TRUE,0.161290323,6.74
Normal,4592,trace 361,PLExample2FF,0,FALSE,TRUE,0.03125,17.94193548
Normal,4592,trace 362,PLExample3FF,0,FALSE,TRUE,0.03125,11.03870968
Normal,4592,trace 363,PLExample4FF,0,FALSE,TRUE,0,6.471428571
Normal,4592,trace 364,PLExample5FF,0,FALSE,TRUE,0,19.34285714
Normal,4592,trace 365,PLExample6FF,0,FALSE,TRUE,0,9.296774194
Normal,4592,trace 366,ClosurePropertiesFF,1,FALSE,TRUE,0,0.1
Normal,4592,trace 367,ClosurePropertiesExample1FF,0,FALSE,TRUE,0,8.42
Normal,4592,trace 368,ClosurePropertiesExample2FF,0,FALSE,TRUE,0.1,13.13333333
Normal,4592,trace 369,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,11.68888889
Normal,4592,trace 370,PLExample4FF,1,FALSE,FALSE,0,128.7
Credit Seeking,4592,trace 372,ContextFreeLanguagesFF,0,FALSE,TRUE,0.641304348,44.45274725
Normal,4592,trace 373,CFGDerivationsFF,0,FALSE,TRUE,0.05,12.59661017
Normal,4592,trace 374,DerivationTreesFF,0,TRUE,TRUE,0,19.8875
Normal,4592,trace 375,MembershipProblemFF,0,FALSE,TRUE,0.083333333,35.13913043
Normal,4592,trace 376,AmbiguityFF,0,FALSE,TRUE,0.038461538,14.808
Normal,4592,trace 377,TransformGrammarsFF,0,FALSE,TRUE,0,109.8242424
Credit Seeking,4592,trace 378,RemoveUselessFF,0,FALSE,TRUE,0.304347826,110.7377778
Normal,4592,trace 379,RemoveLambdaFF,0,FALSE,TRUE,0,17.6
Credit Seeking,4592,trace 380,RemoveUnitFF,0,FALSE,TRUE,0.513888889,11.69295775
Normal,4592,trace 381,ChomskyNormalFormFF,0,FALSE,TRUE,0,8.955555556
Normal,4592,trace 382,GreibachNormalFormFF,0,FALSE,TRUE,0.170731707,10.38
Normal,4592,trace 383,RemoveUnitFF,1,FALSE,FALSE,0.166666667,11.02
Credit Seeking,4592,trace 384,PDA,0,FALSE,TRUE,0.716981132,12.15769231
Normal,4592,trace 385,PDATransitionsFF,0,FALSE,TRUE,0,28.7
Normal,4592,trace 386,PDAAcceptanceFF,0,FALSE,TRUE,0.063829787,10.7
Normal,4592,trace 387,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0.063829787,36938.13478
Normal,4592,trace 388,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0.083333333,16.31304348
Normal,4592,trace 389,PairToSortCONPI,0,FALSE,TRUE,0.045454545,8.152380952
Credit Seeking,4592,trace 390,LowerBound,0,TRUE,TRUE,0.454545455,2.866666667
Normal,4592,trace 391,TwoMulExample,0,FALSE,TRUE,0.090909091,2.771428571
Normal,4592,trace 392,TravelSalesman,0,FALSE,TRUE,0.047619048,3.31
Normal,4592,trace 393,KClique,0,FALSE,TRUE,0,3.169230769
Normal,4592,trace 394,SATProof,0,FALSE,TRUE,0,2.266666667
Normal,4592,trace 395,NPCCoping,0,FALSE,TRUE,0,2.871428571
Normal,4592,trace 396,UnsolveableProblems1,0,FALSE,TRUE,0,1.784615385
Normal,4592,trace 397,UnsolveableProblems2,0,FALSE,TRUE,0.181818182,1.52
Credit Seeking,4592,trace 398,PDAAcceptanceFF,1,FALSE,FALSE,0.333333333,7.42
Normal,4592,trace 399,TMInterpreting,0,FALSE,FALSE,0,0.1
Credit Seeking,4592,trace 400,TMGeneralModel,0,FALSE,TRUE,0.438596491,6.099115044
Normal,4592,trace 401,TMInterpreting,1,FALSE,TRUE,0.08,6.55
Normal,4592,trace 402,TMDecidableVSAcceptable,0,FALSE,TRUE,0,7.861538462
Credit Seeking,4605,trace 404,introToPumpingFF,0,FALSE,TRUE,0.3,3.431578947
Normal,4605,trace 405,PLExample1FF,0,FALSE,FALSE,0,6.566666667
Credit Seeking,4605,trace 406,MajorConceptsFF,0,FALSE,FALSE,0.4,3.244444444
Normal,4605,trace 407,DPDAFF,0,FALSE,FALSE,0,3.35
Normal,4605,trace 408,NCFLProofFF,0,FALSE,FALSE,0,2.55
Normal,4605,trace 409,NCFLversusDCFLFF,0,FALSE,TRUE,0,2.8
Normal,4605,trace 410,GrammarsForDCFLFF,0,FALSE,FALSE,0.176470588,2.44375
Normal,4605,trace 411,introToNonRegularFF,0,FALSE,FALSE,0,0.1
Normal,4605,trace 412,MajorConceptsFF,1,FALSE,FALSE,0,27.01666667
Normal,4605,trace 413,UnsolveableProblems1,0,FALSE,TRUE,0,7.563636364
Normal,4605,trace 414,UnsolveableProblems2,0,FALSE,FALSE,0,3.55
Normal,4605,trace 415,PairToSortCONPI,0,FALSE,FALSE,0.111111111,2.3875
Normal,4605,trace 416,RelationsFF,0,FALSE,TRUE,0.185185185,3.315384615
Normal,4605,trace 417,LowerBound,0,TRUE,TRUE,0.058823529,3.45
Normal,4605,trace 418,TwoMulExample,0,FALSE,FALSE,0.25,1.033333333
Normal,4605,trace 419,PairToSortCONPI,1,FALSE,TRUE,0,4.32
Normal,4605,trace 420,TwoMulExample,1,FALSE,TRUE,0,3.747368421
Normal,4605,trace 421,TravelSalesman,0,FALSE,TRUE,0,5.236363636
Normal,4605,trace 422,KClique,0,FALSE,TRUE,0.176470588,2.7
Normal,4605,trace 423,SATProof,0,FALSE,TRUE,0,8.109090909
Normal,4605,trace 424,NPCCoping,0,FALSE,TRUE,0,6.246153846
Normal,4605,trace 425,UnsolveableProblems2,1,FALSE,TRUE,0,2.05
Normal,4622,trace 426,LanguagesFS,0,FALSE,TRUE,0.169491525,4206.968966
Credit Seeking,4622,trace 427,GrammarIntroFS,0,FALSE,TRUE,0.3,8958.289796
Normal,4622,trace 428,SetDefFS,0,FALSE,TRUE,0,19.9
Credit Seeking,4622,trace 429,SetNotationFS,0,FALSE,TRUE,0.527272727,32.05925926
Credit Seeking,4622,trace 430,RelationsFS,0,FALSE,TRUE,0.380952381,3731.26
Credit Seeking,4622,trace 431,EquivFS,0,FALSE,TRUE,0.428571429,31.32307692
Normal,4622,trace 432,DFAintroFS,0,FALSE,TRUE,0.269230769,36.768
Normal,4622,trace 433,DFAadvancedFS,0,FALSE,TRUE,0,24.71764706
Credit Seeking,4622,trace 435,NFAFS,0,FALSE,TRUE,0.452380952,22.85853659
Normal,4622,trace 436,NFAequivFS,0,FALSE,TRUE,0,0.1
Normal,4622,trace 437,NFA2DFAlargeExFS,0,FALSE,TRUE,0.214285714,16.83414634
Normal,4622,trace 439,DFAMinFS,0,FALSE,TRUE,0.142857143,49.705
Normal,4622,trace 440,DFAMinEx1FS,0,FALSE,FALSE,0,60.775
Credit Seeking,4622,trace 442,DFAMinEx1FS,1,FALSE,FALSE,0.428571429,29.01666667
Normal,4622,trace 443,DFAMinEx2FS,0,FALSE,FALSE,0,13.36666667
Normal,4622,trace 444,introToNonRegularFF,0,FALSE,TRUE,0,10.88
Normal,4622,trace 445,introToPumpingFF,0,FALSE,TRUE,0,8.025
Normal,4622,trace 446,PLExample1FF,0,FALSE,TRUE,0.022222222,93.07272727
Normal,4622,trace 447,ClosureConceptFF,0,FALSE,TRUE,0,24.29090909
Normal,4622,trace 448,ClosureRegularLangFF,0,FALSE,TRUE,0.24,23.25833333
Normal,4622,trace 449,RegularLangClosedInterFF,0,FALSE,FALSE,0,277.6777778
Normal,4622,trace 450,HomomorphismFF,0,FALSE,TRUE,0,11.35555556
Normal,4622,trace 451,ClosureRegularLangFF,1,TRUE,TRUE,0,385.85
Credit Seeking,4622,trace 452,ContextFreeLanguagesFF,0,FALSE,TRUE,0.49122807,9.039285714
Normal,4622,trace 453,CFGDerivationsFF,0,FALSE,FALSE,0,147.5055556
Normal,4622,trace 455,DFAintroFS,1,FALSE,FALSE,0,22.68333333
Normal,4622,trace 456,NFAFS,1,FALSE,FALSE,0,111.05
Normal,4622,trace 457,NFAequivFS,1,TRUE,TRUE,0,16860.44
Normal,4622,trace 458,DFAMinEx1FS,1,FALSE,TRUE,0,9.484210526
Normal,4622,trace 459,DFAMinEx2FS,1,FALSE,TRUE,0,56.32727273
Normal,4622,trace 460,RegExFS,0,FALSE,TRUE,0.135135135,48.97777778
Normal,4622,trace 461,RegEx2NFA1FS,0,FALSE,TRUE,0,16.92
Normal,4622,trace 462,RegEx2NFAorFS,0,FALSE,TRUE,0,11.15
Normal,4622,trace 463,RegEXtoNFAExampleFF,0,FALSE,TRUE,0,2679.476923
Normal,4622,trace 464,ConvertRLREFF,0,FALSE,FALSE,0,22.22
Normal,4622,trace 465,RegularGrammarFF,0,FALSE,TRUE,0.222222222,51.04615385
Credit Seeking,4622,trace 466,NFAToREFF,0,FALSE,FALSE,0.461538462,20.25833333
Normal,4622,trace 467,STA,0,FALSE,TRUE,0,6.688888889
Normal,4622,trace 468,PLExample2FF,0,FALSE,TRUE,0.035714286,9.044444444
Normal,4622,trace 469,PLExample6FF,0,FALSE,TRUE,0,20.88484848
Normal,4622,trace 470,ClosurePropertiesFF,0,FALSE,TRUE,0,4.64
Credit Seeking,4622,trace 473,ContextFreeLanguagesFF,1,TRUE,TRUE,0.368421053,27.28888889
Normal,4622,trace 474,DerivationTreesFF,0,FALSE,TRUE,0,9.553846154
Normal,4622,trace 475,LeftLinearGrammarFF,0,FALSE,FALSE,0.071428571,7.084615385
Credit Seeking,4622,trace 477,PDA,0,FALSE,TRUE,0.548387097,27.77333333
Normal,4622,trace 478,PDATransitionsFF,0,FALSE,TRUE,0.08,18.13333333
Normal,4622,trace 479,PDAAcceptanceFF,0,FALSE,FALSE,0.119047619,32.8804878
Normal,4622,trace 480,PDACFLFF,0,FALSE,TRUE,0.063829787,47.56956522
Normal,4622,trace 481,RemoveUselessFF,0,FALSE,FALSE,0,7.677777778
Normal,4622,trace 482,RemoveLambdaFF,0,FALSE,TRUE,0,727.9
Normal,4622,trace 483,PDAAcceptanceFF,1,FALSE,TRUE,0,6.885714286
Normal,4622,trace 484,PDAEmptyStackAcceptanceFF,0,FALSE,FALSE,0.064516129,40.83666667
Normal,4622,trace 485,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,111.9555556
Normal,4622,trace 486,DPDAFF,0,FALSE,FALSE,0.117647059,46.88125
Normal,4622,trace 487,NCFLversusDCFLFF,0,FALSE,TRUE,0,3.4
Normal,4622,trace 488,GrammarsForDCFLFF,0,FALSE,TRUE,0,71.01818182
Normal,4622,trace 489,RemoveUnitFF,0,FALSE,FALSE,0,2.05
Normal,4622,trace 490,ChomskyNormalFormFF,0,FALSE,FALSE,0,1482.442857
Credit Seeking,4622,trace 491,RemoveUnitFF,1,FALSE,FALSE,0.392156863,45.862
Credit Seeking,4622,trace 492,GreibachNormalFormFF,0,FALSE,FALSE,0.844444444,3.304494382
Credit Seeking,4622,trace 493,ChomskyNormalFormFF,1,FALSE,TRUE,0.5,4.070588235
Credit Seeking,4622,trace 494,RemoveUnitFF,1,FALSE,FALSE,0.565217391,14.23181818
Normal,4622,trace 495,GreibachNormalFormFF,1,FALSE,TRUE,0.19047619,30.96
Normal,4622,trace 496,CFLClosurePropertiesFF,0,FALSE,TRUE,0,28.46923077
Normal,4622,trace 497,CFLPumpingLemmaFF,0,FALSE,TRUE,0,71.32631579
Normal,4622,trace 498,MembershipProblemFF,0,FALSE,FALSE,0.125,8.014285714
Normal,4622,trace 499,PDAEmptyStackAcceptanceFF,1,FALSE,TRUE,0,17.44285714
Normal,4622,trace 500,PDATransitionsFF,1,FALSE,FALSE,0,2.05
Normal,4622,trace 501,ContextFreeLanguagesFF,1,TRUE,TRUE,0.25,260.8857143
Credit Seeking,4622,trace 502,RemoveUnitFF,1,FALSE,TRUE,0.7,4.326315789
Normal,4622,trace 503,TransformGrammarsFF,0,FALSE,FALSE,0,4.55
Credit Seeking,4622,trace 504,MembershipProblemFF,1,FALSE,TRUE,0.459459459,51.83888889
Normal,4622,trace 505,CFGDerivationsFF,1,FALSE,TRUE,0.057142857,10.85882353
Normal,4622,trace 506,AmbiguityFF,0,FALSE,TRUE,0.25,10.56296296
Normal,4622,trace 507,TransformGrammarsFF,1,FALSE,TRUE,0,22.128
Normal,4622,trace 509,TMGeneralModel,0,FALSE,TRUE,0.095238095,38.69677419
Normal,4622,trace 510,TMInterpreting,0,FALSE,TRUE,0,53.01
Normal,4622,trace 511,TMDecidableVSAcceptable,0,FALSE,TRUE,0,74.62
Normal,4622,trace 512,TMComplicatedMachine3,0,FALSE,TRUE,0,40.34285714
Normal,4622,trace 513,PDA,1,FALSE,FALSE,0,15.62
Normal,4622,trace 514,PDAAcceptanceFF,1,FALSE,FALSE,0.166666667,3.62
Normal,4622,trace 515,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0,33.475
Normal,4622,trace 516,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0,33.04444444
Normal,4622,trace 517,CFLPumpingLemmaExample4FF,0,FALSE,FALSE,0,8.51
Credit Seeking,4622,trace 518,TMGeneralModel,1,TRUE,TRUE,0.636363636,1.02
Normal,4622,trace 519,TMComplicatedMachine3,1,FALSE,FALSE,0,64883.87143
Normal,4622,trace 520,PairToSortCONPI,0,FALSE,TRUE,0,136.2461538
Normal,4622,trace 521,LowerBound,0,FALSE,FALSE,0,2102.62
Normal,4622,trace 522,TwoMulExample,0,FALSE,TRUE,0,292.8941176
Normal,4622,trace 523,SATProof,0,FALSE,TRUE,0,24.02
Normal,4622,trace 524,UnsolveableProblems1,0,FALSE,TRUE,0,33.22
Normal,4622,trace 525,UnsolveableProblems2,0,FALSE,TRUE,0,4.525
Normal,4622,trace 526,NPCCoping,0,FALSE,FALSE,0,5.7
Normal,4622,trace 527,DFAMinEx1FS,1,FALSE,FALSE,0,27.775
Credit Seeking,4622,trace 528,CFLPumpingLemmaExample5FF,0,FALSE,FALSE,0.461538462,17.34736842
Credit Seeking,4622,trace 530,CFLPumpingLemmaExample5FF,1,FALSE,FALSE,0.823529412,5.2625
Normal,4622,trace 531,TravelSalesman,0,FALSE,TRUE,0,86.5125
Normal,4622,trace 532,KClique,0,FALSE,TRUE,0.235294118,53.7625
Normal,4622,trace 533,NPCCoping,1,FALSE,FALSE,0,203.0142857
Normal,4628,trace 534,MajorConceptsFF,0,FALSE,FALSE,0,5.025
Normal,4628,trace 535,introToNonRegularFF,0,TRUE,TRUE,0,103.8
Credit Seeking,4628,trace 536,ClosurePropertiesFF,0,FALSE,TRUE,0.3,4.022222222
Normal,4628,trace 537,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,8.65
Normal,4628,trace 538,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,5.4
Normal,4628,trace 539,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.214285714,6.784615385
Credit Seeking,4628,trace 540,ContextFreeLanguagesFF,0,FALSE,TRUE,0.482758621,566.3017544
Normal,4628,trace 541,NFA,0,FALSE,TRUE,0.277777778,9.834285714
Normal,4628,trace 542,NFAtoDFAFF,0,FALSE,TRUE,0,9.314285714
Normal,4628,trace 543,NFA2DFAFrames,0,FALSE,TRUE,0.086956522,9.827272727
Credit Seeking,4628,trace 544,RegularExpressionsFF,0,FALSE,FALSE,0.571428571,25.56
Normal,4628,trace 545,CFGDerivationsFF,0,FALSE,TRUE,0.06779661,62.77931034
Normal,4628,trace 546,DerivationTreesFF,0,FALSE,FALSE,0.076923077,17.50833333
Credit Seeking,4628,trace 547,AmbiguityFF,0,FALSE,TRUE,0.466666667,35.25454545
Normal,4628,trace 548,SetDefFF,0,FALSE,TRUE,0,58.44
Normal,4628,trace 549,SetCommonSymbolsFF,0,FALSE,TRUE,0,34.77142857
Normal,4628,trace 550,RelationsFF,0,FALSE,TRUE,0.19047619,45.06
Normal,4628,trace 551,introToPumpingFF,0,FALSE,FALSE,0,5.525
Credit Seeking,4628,trace 552,RegularGrammarFF,0,FALSE,TRUE,0.620689655,30.47906977
Normal,4628,trace 553,MembershipProblemFF,0,FALSE,FALSE,0.25,1.7
Normal,4628,trace 554,RegularExpressionsFF,1,FALSE,TRUE,0.192307692,135.128
Normal,4628,trace 555,RegEXandRegLangFF,0,FALSE,TRUE,0.1,34.06315789
Normal,4628,trace 556,RegEXandRegLangORFF,0,FALSE,TRUE,0,7.290909091
Normal,4628,trace 557,RegEXandRegLangConcatFF,0,FALSE,TRUE,0.142857143,25.32307692
Normal,4628,trace 558,RegEXandRegLangStarFF,0,FALSE,TRUE,0,4.42
Normal,4628,trace 559,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.166666667,28.71764706
Normal,4628,trace 560,ConvertRLREFF,0,FALSE,FALSE,0,13.68333333
Normal,4628,trace 561,AmbiguityFF,1,TRUE,TRUE,0,9.536842105
Normal,4628,trace 563,DFAFF,0,FALSE,TRUE,0.09375,29.23225806
Normal,4628,trace 564,FADefinitionsFF,0,FALSE,TRUE,0,15.26666667
Credit Seeking,4628,trace 566,PDACFLFF,0,FALSE,FALSE,0.32,6.254166667
Normal,4628,trace 567,introToNonRegularFF,1,TRUE,TRUE,0,11.93846154
Normal,4628,trace 568,ContextFreeLanguagesFF,1,FALSE,FALSE,0.130434783,53.36818182
Normal,4628,trace 569,DerivationTreesFF,1,FALSE,FALSE,0,270.8875
Credit Seeking,4628,trace 570,MembershipProblemFF,1,FALSE,FALSE,0.476190476,724.105
Normal,4628,trace 571,TransformGrammarsFF,0,FALSE,TRUE,0.029411765,52.97575758
Credit Seeking,4628,trace 572,RemoveUselessFF,0,FALSE,TRUE,0.304347826,66.87111111
Normal,4628,trace 573,RemoveLambdaFF,0,FALSE,TRUE,0,8.66
Credit Seeking,4628,trace 574,RemoveUnitFF,0,FALSE,TRUE,0.588235294,28.57623762
Normal,4628,trace 575,ChomskyNormalFormFF,0,FALSE,TRUE,0,21.93846154
Normal,4628,trace 576,GreibachNormalFormFF,0,FALSE,TRUE,0.032258065,22.67333333
Normal,4628,trace 577,RemoveUnitFF,1,FALSE,FALSE,0,2.05
Credit Seeking,4628,trace 578,PDA,0,FALSE,TRUE,0.820224719,28.08181818
Normal,4628,trace 579,PDATransitionsFF,0,FALSE,TRUE,0,21.45555556
Normal,4628,trace 580,PDAAcceptanceFF,0,FALSE,TRUE,0.085106383,12.2
Normal,4628,trace 581,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0,10.44705882
Normal,4628,trace 582,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,5.46
Credit Seeking,4628,trace 583,PDACFLFF,1,FALSE,TRUE,0.405405405,5.742465753
Credit Seeking,4628,trace 584,DPDAFF,0,FALSE,TRUE,0.357142857,25.22962963
Normal,4628,trace 585,NCFLProofFF,0,FALSE,TRUE,0,7.290909091
Normal,4628,trace 586,NCFLversusDCFLFF,0,FALSE,TRUE,0.090909091,2.72
Normal,4628,trace 587,GrammarsForDCFLFF,0,FALSE,TRUE,0,7.381818182
Normal,4628,trace 588,CFLClosurePropertiesFF,0,FALSE,TRUE,0,10.96521739
Normal,4628,trace 589,CFLPumpingLemmaFF,0,FALSE,TRUE,0.130434783,7.781818182
Normal,4628,trace 590,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.108108108,14.67222222
Normal,4628,trace 591,TMGeneralModel,0,FALSE,TRUE,0.074626866,48.92727273
Normal,4628,trace 592,TMInterpreting,0,FALSE,TRUE,0.08,19.63333333
Normal,4628,trace 593,TMDecidableVSAcceptable,0,FALSE,TRUE,0,27.51666667
Normal,4628,trace 594,TMComplicatedMachine3,0,FALSE,TRUE,0,9.463636364
Normal,4628,trace 595,NCFLversusDCFLFF,1,TRUE,TRUE,0,2.65
Normal,4628,trace 596,NCFLProofFF,1,TRUE,TRUE,0,10.46666667
Normal,4628,trace 597,GrammarsForDCFLFF,1,TRUE,TRUE,0,7.04
Normal,4628,trace 598,RemoveUselessFF,1,FALSE,FALSE,0,3.05
Normal,4628,trace 602,PDACFLFF,1,FALSE,FALSE,0,7.525
Normal,4628,trace 603,TravelSalesman,0,FALSE,TRUE,0.24,131.8416667
Normal,4628,trace 604,KClique,0,FALSE,TRUE,0.1875,14.28
Normal,4628,trace 605,SATProof,0,FALSE,TRUE,0,4.183333333
Normal,4628,trace 606,NPCCoping,0,FALSE,TRUE,0.1875,30.88
Normal,4628,trace 607,PairToSortCONPI,0,FALSE,TRUE,0,838.0153846
Credit Seeking,4628,trace 608,LowerBound,0,FALSE,TRUE,0.307692308,21.43333333
Normal,4628,trace 609,TwoMulExample,0,FALSE,TRUE,0.090909091,24.67619048
Normal,4628,trace 610,TMGeneralModel,1,TRUE,TRUE,0,1.4
Normal,4628,trace 611,UnsolveableProblems1,0,FALSE,FALSE,0,214.3666667
Normal,4638,trace 612,TransformGrammarsFF,0,FALSE,TRUE,0.045454545,4.676190476
Normal,4638,trace 613,ContextFreeLanguagesFF,0,FALSE,TRUE,0.2,5.535294118
Credit Seeking,4638,trace 614,CFGDerivationsFF,0,FALSE,TRUE,0.361111111,2.226168224
Normal,4638,trace 615,LeftLinearGrammarFF,0,FALSE,TRUE,0.176470588,2.184
Credit Seeking,4638,trace 616,RelationsFF,0,FALSE,TRUE,0.511627907,8.457142857
Normal,4638,trace 617,LowerBound,0,FALSE,TRUE,0,0.733333333
Normal,4638,trace 619,TwoMulExample,0,FALSE,TRUE,0,6.3
Normal,4638,trace 620,NPCCoping,0,FALSE,FALSE,0,1.05
Normal,4679,trace 621,LanguagesFS,0,FALSE,TRUE,0.106382979,88.87391304
Credit Seeking,4679,trace 622,GrammarIntroFS,0,FALSE,TRUE,0.506666667,8187.3
Normal,4679,trace 623,SetDefFS,0,FALSE,TRUE,0,9.525
Normal,4679,trace 624,SetNotationFS,0,FALSE,TRUE,0.1875,35.55483871
Credit Seeking,4679,trace 625,RelationsFS,0,FALSE,TRUE,0.484848485,11.4125
Normal,4679,trace 626,EquivFS,0,FALSE,TRUE,0,15.53333333
Credit Seeking,4679,trace 627,RegExFS,0,FALSE,TRUE,0.556962025,21.06666667
Normal,4679,trace 628,RegEx2NFA1FS,0,FALSE,TRUE,0,8.42
Normal,4679,trace 629,RegEx2NFAorFS,0,FALSE,TRUE,0,12.12
Normal,4679,trace 630,RegEx2NFAcatFS,0,FALSE,TRUE,0,9.015384615
Normal,4679,trace 631,RegEx2NFAstarFS,0,FALSE,TRUE,0.083333333,7.290909091
Credit Seeking,4679,trace 632,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.304347826,15.78181818
Normal,4679,trace 633,ConvertRLREFF,0,FALSE,TRUE,0,8.622222222
Normal,4679,trace 635,introToPumpingFF,0,FALSE,TRUE,0.083333333,11.47272727
Normal,4679,trace 636,PLExample1FF,0,FALSE,FALSE,0,10.01
Normal,4679,trace 637,ClosurePropertiesFF,0,FALSE,TRUE,0.142857143,14.7
Normal,4679,trace 638,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.142857143,7.476923077
Normal,4679,trace 639,DFAintroFS,0,FALSE,FALSE,0.142857143,7.366666667
Credit Seeking,4679,trace 640,ContextFreeLanguagesFF,0,FALSE,FALSE,0.666666667,3.157142857
Credit Seeking,4679,trace 641,TMGeneralModel,0,FALSE,FALSE,0.285714286,3.91875
Credit Seeking,4679,trace 642,TMInterpreting,0,FALSE,FALSE,0.444444444,3.182352941
Credit Seeking,4679,trace 643,TMGeneralModel,1,FALSE,TRUE,0.412698413,2718.664516
Normal,4679,trace 644,TMInterpreting,1,FALSE,TRUE,0.130434783,3.372727273
Normal,4679,trace 645,TMDecidableVSAcceptable,0,FALSE,TRUE,0.238095238,8.81
Normal,4679,trace 646,TMComplicatedMachine3,0,FALSE,TRUE,0.066666667,7.765517241
Normal,4679,trace 647,PDA,0,FALSE,TRUE,0.117647059,93.6375
Normal,4679,trace 648,PDATransitionsFF,0,FALSE,TRUE,0.041666667,34.48695652
Normal,4679,trace 649,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0.169811321,7.715384615
Normal,4679,trace 650,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,2.488888889
Normal,4679,trace 651,PDAAcceptanceFF,0,FALSE,TRUE,0.203389831,4.055172414
Credit Seeking,4679,trace 652,PDACFLFF,0,FALSE,TRUE,0.352941176,4.657142857
Normal,4679,trace 653,DPDAFF,0,FALSE,TRUE,0.125,3.791304348
Normal,4679,trace 654,NCFLProofFF,0,FALSE,TRUE,0,5.62
Normal,4679,trace 655,NCFLversusDCFLFF,0,FALSE,TRUE,0,2.6
Normal,4679,trace 656,GrammarsForDCFLFF,0,FALSE,TRUE,0,2.766666667
Normal,4679,trace 657,DFAintroFS,1,FALSE,FALSE,0.136363636,3.528571429
Normal,4679,trace 658,DFAadvancedFS,0,FALSE,TRUE,0.24,3.341666667
Credit Seeking,4679,trace 659,NFAFS,0,FALSE,TRUE,0.545454545,3.35
Normal,4679,trace 660,NFAequivFS,0,FALSE,TRUE,0.2,2.3
Normal,4679,trace 661,NFA2DFAlargeExFS,0,FALSE,FALSE,0,0.1
Normal,4679,trace 662,NFAequivFS,1,TRUE,TRUE,0.2,1.3
Credit Seeking,4679,trace 663,NFA2DFAlargeExFS,1,FALSE,FALSE,0.884615385,4.248
Credit Seeking,4679,trace 664,NFAequivFS,1,TRUE,TRUE,0.333333333,1.44
Normal,4679,trace 665,DFAMinFS,0,FALSE,TRUE,0,3.438095238
Normal,4679,trace 666,DFAMinEx1FS,0,FALSE,TRUE,0.088235294,2.309090909
Normal,4679,trace 667,DFAMinEx2FS,0,FALSE,TRUE,0,2.373333333
